TPC codegen census, configuration: tpcds-defaults
commit:      1917c854bae
java:        25.0.4.1
settings:    spark.sql.readSideCharPadding=true, statistics injected=false, spark.sql.codegen.hugeMethodLimit=65535, spark.sql.adaptive.enabled=false
under AQE:   the same walk with spark.sql.adaptive.enabled=true finds 0 stages in these queries
bands:       ok <= 8000 bytes < interpreted <= 65535 bytes < fallback

summary
  tpcds-v1.4      103 queries  1058 stages  ok 1058
  tpcds-v2.7       32 queries   497 stages  ok 497
  tpcds-mod        21 queries   132 stages  interpreted 1, ok 131; past 8000: q3

set	query	stage	broadcasts	bytes	constant pool	band	operators
tpcds-v2.7	q77a	2	0	214	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q77a	7	2	247	245	ok	HashAggregate
tpcds-v2.7	q77a	6	2	492	371	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q77a	10	1	247	245	ok	HashAggregate
tpcds-v2.7	q77a	9	1	390	362	ok	HashAggregate < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q77a	3	1	392	196	ok	Project < HashAggregate
tpcds-v2.7	q77a	2	1	302	234	ok	HashAggregate < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q77a	13	2	492	371	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q77a	12	0	214	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q77a	17	2	247	245	ok	HashAggregate
tpcds-v2.7	q77a	16	2	492	371	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q77a	39	0	445	250	ok	HashAggregate
tpcds-v2.7	q77a	38	0	383	297	ok	HashAggregate < HashAggregate
tpcds-v2.7	q77a	59	0	427	192	ok	HashAggregate
tpcds-v2.7	q77a	58	0	382	317	ok	HashAggregate < HashAggregate
tpcds-v2.7	q78	23	3	1211	274	ok	Project < SortMergeJoin
tpcds-v2.7	q78	15	2	662	208	ok	Project < SortMergeJoin
tpcds-v2.7	q78	7	1	363	306	ok	Sort < HashAggregate
tpcds-v2.7	q78	6	1	622	429	ok	HashAggregate < Project < BroadcastHashJoin < Project < Filter < SortMergeJoin
tpcds-v2.7	q78	2	0	120	124	ok	Sort
tpcds-v2.7	q78	1	0	548	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q78	1	0	307	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q78	4	0	120	124	ok	Sort
tpcds-v2.7	q78	3	0	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q78	14	1	420	306	ok	Sort < Filter < HashAggregate
tpcds-v2.7	q78	13	1	622	429	ok	HashAggregate < Project < BroadcastHashJoin < Project < Filter < SortMergeJoin
tpcds-v2.7	q78	9	0	120	124	ok	Sort
tpcds-v2.7	q78	8	0	548	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q78	11	0	120	124	ok	Sort
tpcds-v2.7	q78	10	0	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q78	22	1	420	306	ok	Sort < Filter < HashAggregate
tpcds-v2.7	q78	21	1	622	429	ok	HashAggregate < Project < BroadcastHashJoin < Project < Filter < SortMergeJoin
tpcds-v2.7	q78	17	0	120	124	ok	Sort
tpcds-v2.7	q78	16	0	548	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q78	19	0	120	124	ok	Sort
tpcds-v2.7	q78	18	0	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q80a	100	12	424	254	ok	HashAggregate
tpcds-v2.7	q80a	99	12	424	254	ok	HashAggregate
tpcds-v2.7	q80a	32	12	568	257	ok	HashAggregate
tpcds-v2.7	q80a	31	12	288	248	ok	HashAggregate
tpcds-v2.7	q80a	10	4	509	285	ok	HashAggregate
tpcds-v2.7	q80a	9	4	796	434	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q80a	2	0	120	124	ok	Sort
tpcds-v2.7	q80a	1	0	566	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q80a	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q80a	4	0	120	124	ok	Sort
tpcds-v2.7	q80a	3	0	400	157	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q80a	6	0	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q80a	7	0	308	147	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q80a	8	0	327	161	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q80a	20	4	509	285	ok	HashAggregate
tpcds-v2.7	q80a	19	4	796	434	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q80a	12	0	120	124	ok	Sort
tpcds-v2.7	q80a	11	0	566	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q80a	14	0	120	124	ok	Sort
tpcds-v2.7	q80a	13	0	400	157	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q80a	16	0	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q80a	30	4	509	285	ok	HashAggregate
tpcds-v2.7	q80a	29	4	796	434	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q80a	22	0	120	124	ok	Sort
tpcds-v2.7	q80a	21	0	566	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q80a	24	0	120	124	ok	Sort
tpcds-v2.7	q80a	23	0	400	157	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q80a	26	0	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q80a	65	0	445	250	ok	HashAggregate
tpcds-v2.7	q80a	64	0	383	292	ok	HashAggregate < HashAggregate
tpcds-v2.7	q80a	98	0	427	192	ok	HashAggregate
tpcds-v2.7	q80a	97	0	382	312	ok	HashAggregate < HashAggregate
tpcds-v2.7	q86a	15	2	234	121	ok	Project
tpcds-v2.7	q86a	14	2	120	124	ok	Sort
tpcds-v2.7	q86a	13	2	329	262	ok	HashAggregate
tpcds-v2.7	q86a	12	2	329	454	ok	HashAggregate < Union < HashAggregate < HashAggregate < HashAggregate
tpcds-v2.7	q86a	3	2	497	367	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q86a	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q86a	2	0	461	174	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q86a	7	0	190	298	ok	HashAggregate < HashAggregate
tpcds-v2.7	q86a	11	0	186	283	ok	HashAggregate < HashAggregate
tpcds-v2.7	q98	7	2	120	124	ok	Sort
tpcds-v2.7	q98	6	2	529	143	ok	Project
tpcds-v2.7	q98	5	2	120	124	ok	Sort
tpcds-v2.7	q98	4	2	377	245	ok	HashAggregate
tpcds-v2.7	q98	3	2	587	371	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q98	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q98	1	0	881	199	ok	Project < Filter < ColumnarToRow
tpcds-mod	q3	4	2	238	248	ok	HashAggregate
tpcds-mod	q3	3	2	12450	760	interpreted	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-mod	q3	1	0	327	162	ok	Filter < ColumnarToRow
tpcds-mod	q3	2	0	472	171	ok	Project < Filter < ColumnarToRow
tpcds-mod	q7	6	4	852	278	ok	HashAggregate
tpcds-mod	q7	5	4	815	414	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q7	1	0	365	137	ok	Project < Filter < ColumnarToRow
tpcds-mod	q7	1	0	554	167	ok	Project < Filter < ColumnarToRow
tpcds-mod	q7	3	0	342	168	ok	Project < Filter < ColumnarToRow
tpcds-mod	q7	4	0	540	171	ok	Project < Filter < ColumnarToRow
tpcds-mod	q10	9	7	431	230	ok	HashAggregate
tpcds-mod	q10	8	7	525	349	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q10	3	2	331	212	ok	Union < Project < BroadcastHashJoin < Filter < ColumnarToRow < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q10	1	0	419	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q10	5	1	310	168	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q10	6	0	424	147	ok	Project < Filter < ColumnarToRow
tpcds-mod	q10	7	0	902	189	ok	Project < Filter < ColumnarToRow
tpcds-mod	q19	7	5	275	248	ok	HashAggregate
tpcds-mod	q19	6	5	624	386	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-mod	q19	1	0	461	162	ok	Filter < ColumnarToRow
tpcds-mod	q19	2	0	639	177	ok	Project < Filter < ColumnarToRow
tpcds-mod	q19	3	0	281	135	ok	Filter < ColumnarToRow
tpcds-mod	q19	4	0	432	174	ok	Project < Filter < ColumnarToRow
tpcds-mod	q19	5	0	432	174	ok	Project < Filter < ColumnarToRow
tpcds-mod	q27	16	12	914	430	ok	Union < HashAggregate < HashAggregate < HashAggregate
tpcds-mod	q27	5	4	844	414	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q27	1	0	365	137	ok	Project < Filter < ColumnarToRow
tpcds-mod	q27	1	0	554	167	ok	Project < Filter < ColumnarToRow
tpcds-mod	q27	3	0	537	178	ok	Project < Filter < ColumnarToRow
tpcds-mod	q27	4	0	342	168	ok	Project < Filter < ColumnarToRow
tpcds-mod	q27	10	4	815	414	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q27	8	0	445	165	ok	Project < Filter < ColumnarToRow
tpcds-mod	q27	15	4	792	296	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q27	14	0	214	135	ok	Filter < ColumnarToRow
tpcds-mod	q34	7	4	120	124	ok	Sort
tpcds-mod	q34	6	4	414	254	ok	Project < BroadcastHashJoin < Filter < HashAggregate
tpcds-mod	q34	4	3	605	339	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q34	1	0	712	137	ok	Project < Filter < ColumnarToRow
tpcds-mod	q34	2	0	496	147	ok	Project < Filter < ColumnarToRow
tpcds-mod	q34	3	0	741	187	ok	Project < Filter < ColumnarToRow
tpcds-mod	q34	5	0	698	186	ok	Project < Filter < ColumnarToRow
tpcds-mod	q42	4	2	238	248	ok	HashAggregate
tpcds-mod	q42	3	2	688	362	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-mod	q42	1	0	327	162	ok	Filter < ColumnarToRow
tpcds-mod	q42	2	0	470	171	ok	Project < Filter < ColumnarToRow
tpcds-mod	q43	4	2	704	278	ok	HashAggregate
tpcds-mod	q43	3	2	716	431	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-mod	q43	1	0	327	162	ok	Filter < ColumnarToRow
tpcds-mod	q43	2	0	475	178	ok	Project < Filter < ColumnarToRow
tpcds-mod	q46	8	6	635	294	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < HashAggregate
tpcds-mod	q46	5	4	816	388	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q46	1	0	4900	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q46	2	0	424	147	ok	Project < Filter < ColumnarToRow
tpcds-mod	q46	3	0	396	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q46	4	0	281	146	ok	Filter < ColumnarToRow
tpcds-mod	q46	6	0	528	174	ok	Project < Filter < ColumnarToRow
tpcds-mod	q52	4	2	238	248	ok	HashAggregate
tpcds-mod	q52	3	2	688	362	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-mod	q52	1	0	327	162	ok	Filter < ColumnarToRow
tpcds-mod	q52	2	0	470	171	ok	Project < Filter < ColumnarToRow
tpcds-mod	q53	7	3	483	155	ok	Project < Filter
tpcds-mod	q53	6	3	120	124	ok	Sort
tpcds-mod	q53	5	3	245	238	ok	HashAggregate
tpcds-mod	q53	4	3	1756	421	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-mod	q53	1	0	394	162	ok	Filter < ColumnarToRow
tpcds-mod	q53	1	0	540	144	ok	Project < Filter < ColumnarToRow
tpcds-mod	q53	3	0	214	135	ok	Filter < ColumnarToRow
tpcds-mod	q55	4	2	201	248	ok	HashAggregate
tpcds-mod	q55	3	2	478	366	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-mod	q55	1	0	327	162	ok	Filter < ColumnarToRow
tpcds-mod	q55	2	0	471	171	ok	Project < Filter < ColumnarToRow
tpcds-mod	q59	10	7	1768	351	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < HashAggregate
tpcds-mod	q59	2	1	444	411	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q59	1	0	409	168	ok	Project < Filter < ColumnarToRow
tpcds-mod	q59	3	0	481	174	ok	Project < Filter < ColumnarToRow
tpcds-mod	q59	4	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q59	9	3	765	310	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < HashAggregate
tpcds-mod	q59	6	1	444	403	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q59	7	0	432	174	ok	Project < Filter < ColumnarToRow
tpcds-mod	q59	8	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q63	7	3	483	155	ok	Project < Filter
tpcds-mod	q63	6	3	120	124	ok	Sort
tpcds-mod	q63	5	3	245	238	ok	HashAggregate
tpcds-mod	q63	4	3	1756	421	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-mod	q63	1	0	394	162	ok	Filter < ColumnarToRow
tpcds-mod	q63	1	0	540	144	ok	Project < Filter < ColumnarToRow
tpcds-mod	q63	3	0	214	135	ok	Filter < ColumnarToRow
tpcds-mod	q65	9	5	810	225	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q65	3	1	238	239	ok	Filter < HashAggregate
tpcds-mod	q65	2	1	444	353	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q65	1	0	411	137	ok	Project < Filter < ColumnarToRow
tpcds-mod	q65	4	0	501	177	ok	Project < Filter < ColumnarToRow
tpcds-mod	q65	8	1	350	275	ok	Filter < HashAggregate
tpcds-mod	q65	7	1	273	288	ok	HashAggregate < HashAggregate
tpcds-mod	q65	6	1	425	353	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q68	8	6	719	300	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < HashAggregate
tpcds-mod	q68	5	4	860	396	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q68	1	0	1516	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q68	2	0	353	147	ok	Project < Filter < ColumnarToRow
tpcds-mod	q68	3	0	396	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q68	4	0	281	146	ok	Filter < ColumnarToRow
tpcds-mod	q68	6	0	528	174	ok	Project < Filter < ColumnarToRow
tpcds-mod	q73	7	4	120	124	ok	Sort
tpcds-mod	q73	6	4	412	252	ok	Project < BroadcastHashJoin < Filter < HashAggregate
tpcds-mod	q73	4	3	605	339	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q73	1	0	1516	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q73	2	0	400	147	ok	Project < Filter < ColumnarToRow
tpcds-mod	q73	3	0	739	185	ok	Project < Filter < ColumnarToRow
tpcds-mod	q73	5	0	698	186	ok	Project < Filter < ColumnarToRow
tpcds-mod	q79	6	4	509	280	ok	Project < BroadcastHashJoin < HashAggregate
tpcds-mod	q79	4	3	759	382	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q79	1	0	498	137	ok	Project < Filter < ColumnarToRow
tpcds-mod	q79	2	0	399	150	ok	Project < Filter < ColumnarToRow
tpcds-mod	q79	3	0	397	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q79	5	0	461	174	ok	Project < Filter < ColumnarToRow
tpcds-mod	q89	7	3	709	168	ok	Project < Filter
tpcds-mod	q89	6	3	120	124	ok	Sort
tpcds-mod	q89	5	3	409	248	ok	HashAggregate
tpcds-mod	q89	4	3	1559	428	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-mod	q89	1	0	394	162	ok	Filter < ColumnarToRow
tpcds-mod	q89	1	0	423	144	ok	Project < Filter < ColumnarToRow
tpcds-mod	q89	3	0	321	150	ok	Filter < ColumnarToRow
tpcds-mod	q98	7	2	383	169	ok	Project < Sort
tpcds-mod	q98	6	2	529	143	ok	Project
tpcds-mod	q98	5	2	120	124	ok	Sort
tpcds-mod	q98	4	2	377	245	ok	HashAggregate
tpcds-mod	q98	3	2	587	371	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q98	1	0	411	137	ok	Project < Filter < ColumnarToRow
tpcds-mod	q98	1	0	881	199	ok	Project < Filter < ColumnarToRow
tpcds-mod	ss_max	3	0	475	284	ok	HashAggregate
tpcds-mod	ss_max	2	0	447	508	ok	HashAggregate < HashAggregate
tpcds-mod	ss_max	1	0	525	403	ok	HashAggregate < ColumnarToRow
