TPC codegen census, configuration: tpcds-defaults-stats
commit:      a821cc2e8d1
java:        25.0.4.1
settings:    spark.sql.readSideCharPadding=true, statistics injected=true, spark.sql.codegen.hugeMethodLimit=65535, spark.sql.adaptive.enabled=false
under AQE:   the same walk with spark.sql.adaptive.enabled=true finds 0 stages in these queries
bands:       ok <= 8000 bytes < interpreted <= 65535 bytes < fallback

summary
  tpcds-v1.4      103 queries  1586 stages  ok 1586
  tpcds-v2.7       32 queries   794 stages  ok 794
  tpcds-mod        21 queries   175 stages  interpreted 1, ok 174; past 8000: q3

set	query	stage	bytes	constant pool	band	operators
tpcds-v2.7	q20	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q20	5	120	124	ok	Sort
tpcds-v2.7	q20	4	881	199	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q22	8	327	244	ok	HashAggregate
tpcds-v2.7	q22	7	462	420	ok	HashAggregate < Expand < Project < BroadcastNestedLoopJoin < Project < SortMergeJoin
tpcds-v2.7	q22	3	120	124	ok	Sort
tpcds-v2.7	q22	2	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q22	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q22	5	120	124	ok	Sort
tpcds-v2.7	q22	4	699	186	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q22	6	111	95	ok	ColumnarToRow
tpcds-v2.7	q22a	8	320	267	ok	HashAggregate < HashAggregate
tpcds-v2.7	q22a	7	416	365	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q22a	4	120	124	ok	Sort
tpcds-v2.7	q22a	3	235	140	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q22a	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q22a	1	214	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q22a	6	120	124	ok	Sort
tpcds-v2.7	q22a	5	699	186	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q22a	17	293	242	ok	HashAggregate
tpcds-v2.7	q22a	16	286	322	ok	HashAggregate < HashAggregate
tpcds-v2.7	q22a	26	266	242	ok	HashAggregate
tpcds-v2.7	q22a	25	286	322	ok	HashAggregate < HashAggregate
tpcds-v2.7	q22a	35	239	242	ok	HashAggregate
tpcds-v2.7	q22a	34	286	322	ok	HashAggregate < HashAggregate
tpcds-v2.7	q22a	44	220	165	ok	HashAggregate
tpcds-v2.7	q22a	43	281	272	ok	HashAggregate < HashAggregate
tpcds-v2.7	q24	21	120	124	ok	Sort
tpcds-v2.7	q24	20	399	251	ok	Filter < HashAggregate
tpcds-v2.7	q24	20	335	208	ok	HashAggregate
tpcds-v2.7	q24	19	447	296	ok	HashAggregate < HashAggregate
tpcds-v2.7	q24	18	773	374	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q24	15	120	124	ok	Sort
tpcds-v2.7	q24	14	920	209	ok	Project < SortMergeJoin
tpcds-v2.7	q24	7	120	124	ok	Sort
tpcds-v2.7	q24	6	757	196	ok	Project < SortMergeJoin
tpcds-v2.7	q24	3	120	124	ok	Sort
tpcds-v2.7	q24	5	120	124	ok	Sort
tpcds-v2.7	q24	4	684	192	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q24	13	120	124	ok	Sort
tpcds-v2.7	q24	17	120	124	ok	Sort
tpcds-v2.7	q24	19	451	306	ok	HashAggregate < HashAggregate
tpcds-v2.7	q24	18	773	374	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q24	15	120	124	ok	Sort
tpcds-v2.7	q24	14	920	209	ok	Project < SortMergeJoin
tpcds-v2.7	q24	7	120	124	ok	Sort
tpcds-v2.7	q24	6	757	196	ok	Project < SortMergeJoin
tpcds-v2.7	q24	3	120	124	ok	Sort
tpcds-v2.7	q24	2	345	140	ok	Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q24	1	679	180	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q24	5	120	124	ok	Sort
tpcds-v2.7	q24	4	723	199	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q24	13	120	124	ok	Sort
tpcds-v2.7	q24	12	504	206	ok	Project < SortMergeJoin
tpcds-v2.7	q24	9	120	124	ok	Sort
tpcds-v2.7	q24	8	595	177	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q24	11	120	124	ok	Sort
tpcds-v2.7	q24	10	617	183	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q24	17	120	124	ok	Sort
tpcds-v2.7	q24	16	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q27a	9	901	281	ok	HashAggregate
tpcds-v2.7	q27a	8	482	344	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q27a	3	120	124	ok	Sort
tpcds-v2.7	q27a	2	332	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q27a	1	327	161	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q27a	1	295	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q27a	5	120	124	ok	Sort
tpcds-v2.7	q27a	4	554	167	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q27a	6	370	167	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q27a	7	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q27a	18	874	282	ok	HashAggregate
tpcds-v2.7	q27a	17	441	344	ok	HashAggregate < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q27a	13	120	124	ok	Sort
tpcds-v2.7	q27a	12	325	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q27a	11	327	161	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q27a	15	120	124	ok	Sort
tpcds-v2.7	q27a	27	730	240	ok	HashAggregate
tpcds-v2.7	q27a	26	446	266	ok	HashAggregate < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q27a	22	120	124	ok	Sort
tpcds-v2.7	q27a	24	120	124	ok	Sort
tpcds-v2.7	q27a	25	214	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q34	10	120	124	ok	Sort
tpcds-v2.7	q34	9	445	197	ok	Project < SortMergeJoin
tpcds-v2.7	q34	6	120	124	ok	Sort
tpcds-v2.7	q34	5	210	224	ok	Filter < HashAggregate
tpcds-v2.7	q34	4	385	282	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q34	1	642	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q34	2	296	147	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q34	3	741	187	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q34	8	120	124	ok	Sort
tpcds-v2.7	q34	7	698	186	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q35	23	947	310	ok	HashAggregate
tpcds-v2.7	q35	22	774	444	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q35	19	120	124	ok	Sort
tpcds-v2.7	q35	18	342	187	ok	Project < SortMergeJoin
tpcds-v2.7	q35	15	120	124	ok	Sort
tpcds-v2.7	q35	14	357	173	ok	Project < Filter < SortMergeJoin
tpcds-v2.7	q35	10	357	180	ok	SortMergeJoin
tpcds-v2.7	q35	6	352	180	ok	SortMergeJoin
tpcds-v2.7	q35	2	120	124	ok	Sort
tpcds-v2.7	q35	1	339	142	ok	Filter < ColumnarToRow
tpcds-v2.7	q35	5	120	124	ok	Sort
tpcds-v2.7	q35	4	142	136	ok	Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q35	1	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q35	9	120	124	ok	Sort
tpcds-v2.7	q35	8	142	136	ok	Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q35	13	120	124	ok	Sort
tpcds-v2.7	q35	12	142	136	ok	Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q35	17	120	124	ok	Sort
tpcds-v2.7	q35	16	341	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q35	21	120	124	ok	Sort
tpcds-v2.7	q35	20	606	177	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q35a	20	947	310	ok	HashAggregate
tpcds-v2.7	q35a	19	774	444	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q35a	16	120	124	ok	Sort
tpcds-v2.7	q35a	15	342	187	ok	Project < SortMergeJoin
tpcds-v2.7	q35a	12	120	124	ok	Sort
tpcds-v2.7	q35a	11	352	173	ok	Project < SortMergeJoin
tpcds-v2.7	q35a	6	352	180	ok	SortMergeJoin
tpcds-v2.7	q35a	2	120	124	ok	Sort
tpcds-v2.7	q35a	1	339	142	ok	Filter < ColumnarToRow
tpcds-v2.7	q35a	5	120	124	ok	Sort
tpcds-v2.7	q35a	4	142	136	ok	Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q35a	1	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q35a	10	120	124	ok	Sort
tpcds-v2.7	q35a	9	145	174	ok	Union < Project < BroadcastHashJoin < ColumnarToRow < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q35a	14	120	124	ok	Sort
tpcds-v2.7	q35a	13	341	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q35a	18	120	124	ok	Sort
tpcds-v2.7	q35a	17	606	177	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q36a	30	236	121	ok	Project
tpcds-v2.7	q36a	29	120	124	ok	Sort
tpcds-v2.7	q36a	28	329	262	ok	HashAggregate
tpcds-v2.7	q36a	27	329	262	ok	HashAggregate
tpcds-v2.7	q36a	8	416	277	ok	HashAggregate
tpcds-v2.7	q36a	7	399	369	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q36a	4	120	124	ok	Sort
tpcds-v2.7	q36a	3	270	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q36a	1	295	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q36a	2	327	161	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q36a	6	120	124	ok	Sort
tpcds-v2.7	q36a	5	461	174	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q36a	17	437	267	ok	HashAggregate
tpcds-v2.7	q36a	16	223	309	ok	HashAggregate < HashAggregate
tpcds-v2.7	q36a	26	419	203	ok	HashAggregate
tpcds-v2.7	q36a	25	220	304	ok	HashAggregate < HashAggregate
tpcds-v2.7	q47	36	889	219	ok	Project < SortMergeJoin
tpcds-v2.7	q47	24	889	222	ok	Project < SortMergeJoin
tpcds-v2.7	q47	12	120	124	ok	Sort
tpcds-v2.7	q47	11	722	170	ok	Project < Filter
tpcds-v2.7	q47	10	493	130	ok	Filter
tpcds-v2.7	q47	9	120	124	ok	Sort
tpcds-v2.7	q47	8	409	248	ok	HashAggregate
tpcds-v2.7	q47	7	525	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q47	4	120	124	ok	Sort
tpcds-v2.7	q47	3	270	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q47	1	656	142	ok	Filter < ColumnarToRow
tpcds-v2.7	q47	2	348	146	ok	Filter < ColumnarToRow
tpcds-v2.7	q47	6	120	124	ok	Sort
tpcds-v2.7	q47	5	641	186	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q47	23	120	124	ok	Sort
tpcds-v2.7	q47	22	298	121	ok	Project
tpcds-v2.7	q47	21	120	124	ok	Sort
tpcds-v2.7	q47	20	350	248	ok	HashAggregate
tpcds-v2.7	q47	35	120	124	ok	Sort
tpcds-v2.7	q47	34	298	121	ok	Project
tpcds-v2.7	q47	33	120	124	ok	Sort
tpcds-v2.7	q49	31	251	265	ok	HashAggregate
tpcds-v2.7	q49	10	285	126	ok	Project < Filter
tpcds-v2.7	q49	9	120	124	ok	Sort
tpcds-v2.7	q49	8	120	124	ok	Sort
tpcds-v2.7	q49	7	701	301	ok	HashAggregate
tpcds-v2.7	q49	6	502	343	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q49	3	120	124	ok	Sort
tpcds-v2.7	q49	2	537	154	ok	Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q49	1	375	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q49	5	120	124	ok	Sort
tpcds-v2.7	q49	4	448	164	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q49	20	285	126	ok	Project < Filter
tpcds-v2.7	q49	19	120	124	ok	Sort
tpcds-v2.7	q49	18	120	124	ok	Sort
tpcds-v2.7	q49	17	701	301	ok	HashAggregate
tpcds-v2.7	q49	16	502	343	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q49	13	120	124	ok	Sort
tpcds-v2.7	q49	12	537	154	ok	Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q49	15	120	124	ok	Sort
tpcds-v2.7	q49	14	448	164	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q49	30	285	126	ok	Project < Filter
tpcds-v2.7	q49	29	120	124	ok	Sort
tpcds-v2.7	q49	28	120	124	ok	Sort
tpcds-v2.7	q49	27	701	301	ok	HashAggregate
tpcds-v2.7	q49	26	502	343	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q49	23	120	124	ok	Sort
tpcds-v2.7	q49	22	537	154	ok	Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v2.7	q49	25	120	124	ok	Sort
tpcds-v2.7	q49	24	448	164	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q51a	62	532	297	ok	Filter < HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q51a	30	120	124	ok	Sort
tpcds-v2.7	q51a	29	818	201	ok	Project < Filter < SortMergeJoin
tpcds-v2.7	q51a	14	120	124	ok	Sort
tpcds-v2.7	q51a	13	450	309	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q51a	6	120	124	ok	Sort
tpcds-v2.7	q51a	5	213	115	ok	Project
tpcds-v2.7	q51a	4	120	124	ok	Sort
tpcds-v2.7	q51a	3	214	238	ok	HashAggregate
tpcds-v2.7	q51a	2	275	283	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q51a	1	399	142	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q51a	12	120	124	ok	Sort
tpcds-v2.7	q51a	11	172	115	ok	Project
tpcds-v2.7	q51a	10	120	124	ok	Sort
tpcds-v2.7	q51a	28	120	124	ok	Sort
tpcds-v2.7	q51a	27	450	309	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q51a	20	120	124	ok	Sort
tpcds-v2.7	q51a	19	213	115	ok	Project
tpcds-v2.7	q51a	18	120	124	ok	Sort
tpcds-v2.7	q51a	17	214	238	ok	HashAggregate
tpcds-v2.7	q51a	16	275	283	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q51a	26	120	124	ok	Sort
tpcds-v2.7	q51a	25	172	115	ok	Project
tpcds-v2.7	q51a	24	120	124	ok	Sort
tpcds-v2.7	q51a	61	219	115	ok	Project
tpcds-v2.7	q51a	60	120	124	ok	Sort
tpcds-v2.7	q57	36	740	219	ok	Project < SortMergeJoin
tpcds-v2.7	q57	24	740	222	ok	Project < SortMergeJoin
tpcds-v2.7	q57	12	120	124	ok	Sort
tpcds-v2.7	q57	11	678	170	ok	Project < Filter
tpcds-v2.7	q57	10	449	130	ok	Filter
tpcds-v2.7	q57	9	120	124	ok	Sort
tpcds-v2.7	q57	8	371	248	ok	HashAggregate
tpcds-v2.7	q57	7	482	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q57	4	120	124	ok	Sort
tpcds-v2.7	q57	3	270	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q57	1	656	142	ok	Filter < ColumnarToRow
tpcds-v2.7	q57	2	281	146	ok	Filter < ColumnarToRow
tpcds-v2.7	q57	6	120	124	ok	Sort
tpcds-v2.7	q57	5	641	186	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q57	23	120	124	ok	Sort
tpcds-v2.7	q57	22	255	121	ok	Project
tpcds-v2.7	q57	21	120	124	ok	Sort
tpcds-v2.7	q57	20	312	248	ok	HashAggregate
tpcds-v2.7	q57	35	120	124	ok	Sort
tpcds-v2.7	q57	34	255	121	ok	Project
tpcds-v2.7	q57	33	120	124	ok	Sort
tpcds-v2.7	q64	88	120	124	ok	Sort
tpcds-v2.7	q64	87	1414	219	ok	Project < SortMergeJoin
tpcds-v2.7	q64	43	120	124	ok	Sort
tpcds-v2.7	q64	42	868	268	ok	HashAggregate
tpcds-v2.7	q64	41	970	335	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q64	35	120	124	ok	Sort
tpcds-v2.7	q64	34	1041	196	ok	Project < SortMergeJoin
tpcds-v2.7	q64	31	120	124	ok	Sort
tpcds-v2.7	q64	30	912	189	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q64	24	120	124	ok	Sort
tpcds-v2.7	q64	23	1077	196	ok	Project < SortMergeJoin
tpcds-v2.7	q64	20	120	124	ok	Sort
tpcds-v2.7	q64	19	619	185	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q64	14	120	124	ok	Sort
tpcds-v2.7	q64	13	443	185	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q64	2	120	124	ok	Sort
tpcds-v2.7	q64	1	929	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q64	1	744	175	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q64	1	307	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q64	4	120	124	ok	Sort
tpcds-v2.7	q64	3	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q64	10	410	287	ok	Project < Filter < HashAggregate
tpcds-v2.7	q64	9	502	300	ok	SortAggregate < Project < SortMergeJoin
tpcds-v2.7	q64	6	120	124	ok	Sort
tpcds-v2.7	q64	5	345	157	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q64	8	120	124	ok	Sort
tpcds-v2.7	q64	7	455	157	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q64	12	499	177	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q64	16	120	124	ok	Sort
tpcds-v2.7	q64	15	549	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q64	17	272	142	ok	Filter < ColumnarToRow
tpcds-v2.7	q64	22	120	124	ok	Sort
tpcds-v2.7	q64	21	430	174	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q64	26	120	124	ok	Sort
tpcds-v2.7	q64	27	214	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q64	28	281	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q64	33	120	124	ok	Sort
tpcds-v2.7	q64	32	559	174	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q64	37	120	124	ok	Sort
tpcds-v2.7	q64	38	214	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q64	40	872	188	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q64	86	120	124	ok	Sort
tpcds-v2.7	q64	85	734	268	ok	HashAggregate
tpcds-v2.7	q64	84	970	335	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q64	78	120	124	ok	Sort
tpcds-v2.7	q64	77	1041	196	ok	Project < SortMergeJoin
tpcds-v2.7	q64	74	120	124	ok	Sort
tpcds-v2.7	q64	73	912	189	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q64	67	120	124	ok	Sort
tpcds-v2.7	q64	66	1077	196	ok	Project < SortMergeJoin
tpcds-v2.7	q64	63	120	124	ok	Sort
tpcds-v2.7	q64	62	619	185	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q64	57	120	124	ok	Sort
tpcds-v2.7	q64	56	443	185	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q64	45	120	124	ok	Sort
tpcds-v2.7	q64	44	929	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q64	1	307	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q64	47	120	124	ok	Sort
tpcds-v2.7	q64	59	120	124	ok	Sort
tpcds-v2.7	q64	65	120	124	ok	Sort
tpcds-v2.7	q64	69	120	124	ok	Sort
tpcds-v2.7	q64	76	120	124	ok	Sort
tpcds-v2.7	q64	80	120	124	ok	Sort
tpcds-v2.7	q67a	83	512	130	ok	Filter
tpcds-v2.7	q67a	82	120	124	ok	Sort
tpcds-v2.7	q67a	81	120	124	ok	Sort
tpcds-v2.7	q67a	8	502	254	ok	HashAggregate
tpcds-v2.7	q67a	7	623	328	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q67a	4	120	124	ok	Sort
tpcds-v2.7	q67a	3	270	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q67a	1	497	142	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q67a	2	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q67a	6	120	124	ok	Sort
tpcds-v2.7	q67a	5	699	186	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q67a	17	441	250	ok	HashAggregate
tpcds-v2.7	q67a	16	395	283	ok	HashAggregate < HashAggregate
tpcds-v2.7	q67a	26	412	250	ok	HashAggregate
tpcds-v2.7	q67a	25	395	283	ok	HashAggregate < HashAggregate
tpcds-v2.7	q67a	35	385	250	ok	HashAggregate
tpcds-v2.7	q67a	34	395	283	ok	HashAggregate < HashAggregate
tpcds-v2.7	q67a	44	358	242	ok	HashAggregate
tpcds-v2.7	q67a	43	395	283	ok	HashAggregate < HashAggregate
tpcds-v2.7	q67a	53	331	242	ok	HashAggregate
tpcds-v2.7	q67a	52	395	283	ok	HashAggregate < HashAggregate
tpcds-v2.7	q67a	62	304	242	ok	HashAggregate
tpcds-v2.7	q67a	61	395	283	ok	HashAggregate < HashAggregate
tpcds-v2.7	q67a	71	277	242	ok	HashAggregate
tpcds-v2.7	q67a	70	395	283	ok	HashAggregate < HashAggregate
tpcds-v2.7	q67a	80	278	166	ok	HashAggregate
tpcds-v2.7	q67a	79	391	284	ok	HashAggregate < HashAggregate
tpcds-v2.7	q70a	39	234	121	ok	Project
tpcds-v2.7	q70a	38	120	124	ok	Sort
tpcds-v2.7	q70a	37	329	262	ok	HashAggregate
tpcds-v2.7	q70a	36	329	262	ok	HashAggregate
tpcds-v2.7	q70a	11	266	251	ok	HashAggregate
tpcds-v2.7	q70a	10	275	288	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q70a	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q70a	9	404	211	ok	Project < SortMergeJoin
tpcds-v2.7	q70a	3	120	124	ok	Sort
tpcds-v2.7	q70a	2	321	150	ok	Filter < ColumnarToRow
tpcds-v2.7	q70a	8	155	115	ok	Project < Filter
tpcds-v2.7	q70a	7	180	292	ok	Sort < HashAggregate
tpcds-v2.7	q70a	6	275	288	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q70a	5	341	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q70a	23	247	245	ok	HashAggregate
tpcds-v2.7	q70a	22	190	298	ok	HashAggregate < HashAggregate
tpcds-v2.7	q70a	35	248	169	ok	HashAggregate
tpcds-v2.7	q70a	34	186	283	ok	HashAggregate < HashAggregate
tpcds-v2.7	q72	24	198	230	ok	HashAggregate
tpcds-v2.7	q72	23	507	354	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q72	20	120	124	ok	Sort
tpcds-v2.7	q72	19	688	217	ok	Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q72	13	120	124	ok	Sort
tpcds-v2.7	q72	12	459	187	ok	Project < SortMergeJoin
tpcds-v2.7	q72	9	120	124	ok	Sort
tpcds-v2.7	q72	8	457	178	ok	Project < SortMergeJoin
tpcds-v2.7	q72	5	120	124	ok	Sort
tpcds-v2.7	q72	4	437	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q72	1	429	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q72	2	328	161	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q72	3	281	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q72	7	120	124	ok	Sort
tpcds-v2.7	q72	6	327	161	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q72	11	120	124	ok	Sort
tpcds-v2.7	q72	10	272	150	ok	Filter < ColumnarToRow
tpcds-v2.7	q72	17	120	124	ok	Sort
tpcds-v2.7	q72	16	325	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q72	14	281	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q72	15	272	150	ok	Filter < ColumnarToRow
tpcds-v2.7	q72	18	214	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q72	22	120	124	ok	Sort
tpcds-v2.7	q72	21	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q74	35	912	222	ok	Project < SortMergeJoin
tpcds-v2.7	q74	26	485	200	ok	Project < SortMergeJoin
tpcds-v2.7	q74	17	416	200	ok	SortMergeJoin
tpcds-v2.7	q74	8	120	124	ok	Sort
tpcds-v2.7	q74	7	307	253	ok	Filter < HashAggregate
tpcds-v2.7	q74	6	429	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q74	3	120	124	ok	Sort
tpcds-v2.7	q74	2	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q74	1	408	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q74	5	120	124	ok	Sort
tpcds-v2.7	q74	4	670	186	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q74	16	120	124	ok	Sort
tpcds-v2.7	q74	15	261	248	ok	HashAggregate
tpcds-v2.7	q74	14	429	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q74	11	120	124	ok	Sort
tpcds-v2.7	q74	10	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q74	1	408	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q74	13	120	124	ok	Sort
tpcds-v2.7	q74	25	120	124	ok	Sort
tpcds-v2.7	q74	24	307	253	ok	Filter < HashAggregate
tpcds-v2.7	q74	23	429	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q74	20	120	124	ok	Sort
